piece,material,grounded,massKg,support,released,removed,cx,cy,cz
3083,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,120.000
3084,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,127.500
3085,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,127.500
3086,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,127.500
3087,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,127.500
3088,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,127.500
3089,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,127.500
3090,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,127.500
3091,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,127.500
3092,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,127.500
3093,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,127.500
3094,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,127.500
3095,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,127.500
3096,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,127.500
3097,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,135.000
3098,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,135.000
3099,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,135.000
3100,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,135.000
3101,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,135.000
3102,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,135.000
3103,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,135.000
3104,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,135.000
3105,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,135.000
3106,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,135.000
3107,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,142.500
3108,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,142.500
3109,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,142.500
3110,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,142.500
3111,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,142.500
3112,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,142.500
3113,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,142.500
3114,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,142.500
3115,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,142.500
3116,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,142.500
3117,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,142.500
3118,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,142.500
3119,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,142.500
3120,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,150.000
3121,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,150.000
3122,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,150.000
3123,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,150.000
3124,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,150.000
3125,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,150.000
3126,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,150.000
3127,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,150.000
3128,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,150.000
3129,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,150.000
3130,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,157.500
3131,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,157.500
3132,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,157.500
3133,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,157.500
3134,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,157.500
3135,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,157.500
3136,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,157.500
3137,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,157.500
3138,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,157.500
3139,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,157.500
3140,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,157.500
3141,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,157.500
3142,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,157.500
3143,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,165.000
3144,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,165.000
3145,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,165.000
3146,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,165.000
3147,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,165.000
3148,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,165.000
3149,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,165.000
3150,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,165.000
3151,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,165.000
3152,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,165.000
3153,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,172.500
3154,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,172.500
3155,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,172.500
3156,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,172.500
3157,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,172.500
3158,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,172.500
3159,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,172.500
3160,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,172.500
3161,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,172.500
3162,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,172.500
3163,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,172.500
3164,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,172.500
3165,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,172.500
3166,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,180.000
3167,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,180.000
3168,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,180.000
3169,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,180.000
3170,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,180.000
3171,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,180.000
3172,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,180.000
3173,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,180.000
3174,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,180.000
3175,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,180.000
3176,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,187.500
3177,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,187.500
3178,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,187.500
3179,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,187.500
3180,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,187.500
3181,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,187.500
3182,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,187.500
3183,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,187.500
3184,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,187.500
3185,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,187.500
3186,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,187.500
3187,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,187.500
3188,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,187.500
3189,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,195.000
3190,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,195.000
3191,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,195.000
3192,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,195.000
3193,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,195.000
3194,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,195.000
3195,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,195.000
3196,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,195.000
3197,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,195.000
3198,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,195.000
3199,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,202.500
3200,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,202.500
3201,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,202.500
3202,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,202.500
3203,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,202.500
3204,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,202.500
3205,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,202.500
3206,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,202.500
3207,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,202.500
3208,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,202.500
3209,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,202.500
3210,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,202.500
3211,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,202.500
3212,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,210.000
3213,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,210.000
3214,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,210.000
3215,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,210.000
3216,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,210.000
3217,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,210.000
3218,Timber,0,5.3640,Supported,0,0,0.000,56.250,210.000
3219,Timber,0,5.3640,Supported,0,0,0.000,191.250,210.000
3220,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,217.500
3221,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,217.500
3222,ClayBrick,0,1.2975,Supported,0,0,0.000,45.000,217.500
3223,ClayBrick,0,1.2975,Supported,0,0,0.000,146.250,217.500
3224,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,217.500
3225,ClayBrick,0,1.2975,Supported,0,0,0.000,180.000,217.500
3226,ClayBrick,0,1.2975,Supported,0,0,0.000,281.250,217.500
3227,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,217.500
3228,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,217.500
3229,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,225.000
3230,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,225.000
3231,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,225.000
3232,ClayBrick,0,2.7216,Supported,0,0,0.000,78.750,225.000
3233,ClayBrick,0,2.7216,Supported,0,0,0.000,101.250,225.000
3234,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,225.000
3235,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,225.000
3236,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,225.000
3237,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,225.000
3238,ClayBrick,0,2.7216,Supported,0,0,0.000,213.750,225.000
3239,ClayBrick,0,2.7216,Supported,0,0,0.000,236.250,225.000
3240,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,225.000
3241,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,225.000
3242,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,225.000
3243,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,232.500
3244,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,232.500
3245,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,232.500
3246,ClayBrick,0,2.7216,Supported,0,0,0.000,67.500,232.500
3247,ClayBrick,0,2.7216,Supported,0,0,0.000,90.000,232.500
3248,ClayBrick,0,2.7216,Supported,0,0,0.000,112.500,232.500
3249,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,232.500
3250,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,232.500
3251,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,232.500
3252,ClayBrick,0,2.7216,Supported,0,0,0.000,202.500,232.500
3253,ClayBrick,0,2.7216,Supported,0,0,0.000,225.000,232.500
3254,ClayBrick,0,2.7216,Supported,0,0,0.000,247.500,232.500
3255,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,232.500
3256,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,232.500
3257,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,232.500
3258,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,240.000
3259,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,240.000
3260,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,240.000
3261,ClayBrick,0,2.7216,Supported,0,0,0.000,78.750,240.000
3262,ClayBrick,0,2.7216,Supported,0,0,0.000,101.250,240.000
3263,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,240.000
3264,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,240.000
3265,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,240.000
3266,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,240.000
3267,ClayBrick,0,2.7216,Supported,0,0,0.000,213.750,240.000
3268,ClayBrick,0,2.7216,Supported,0,0,0.000,236.250,240.000
3269,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,240.000
3270,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,240.000
3271,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,240.000
3272,StructuralConcrete,0,1.6390,Supported,0,0,0.000,11.250,247.500
3273,StructuralConcrete,0,7.0356,Supported,0,0,0.000,22.500,247.500
3274,StructuralConcrete,0,7.0356,Supported,0,0,0.000,67.500,247.500
3275,StructuralConcrete,0,7.0356,Supported,0,0,0.000,112.500,247.500
3276,StructuralConcrete,0,7.0356,Supported,0,0,0.000,157.500,247.500
3277,StructuralConcrete,0,7.0356,Supported,0,0,0.000,202.500,247.500
3278,StructuralConcrete,0,7.0356,Supported,0,0,0.000,247.500,247.500
3279,StructuralConcrete,0,5.2367,Supported,0,0,0.000,292.500,247.500
3280,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,255.000
3281,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,255.000
3282,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,255.000
3283,ClayBrick,0,2.7216,Supported,0,0,0.000,78.750,255.000
3284,ClayBrick,0,2.7216,Supported,0,0,0.000,101.250,255.000
3285,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,255.000
3286,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,255.000
3287,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,255.000
3288,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,255.000
3289,ClayBrick,0,2.7216,Supported,0,0,0.000,213.750,255.000
3290,ClayBrick,0,2.7216,Supported,0,0,0.000,236.250,255.000
3291,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,255.000
3292,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,255.000
3293,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,255.000
3294,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,262.500
3295,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,262.500
3296,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,262.500
3297,ClayBrick,0,2.7216,Supported,0,0,0.000,67.500,262.500
3298,ClayBrick,0,2.7216,Supported,0,0,0.000,90.000,262.500
3299,ClayBrick,0,2.7216,Supported,0,0,0.000,112.500,262.500
3300,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,262.500
3301,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,262.500
3302,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,262.500
3303,ClayBrick,0,2.7216,Supported,0,0,0.000,202.500,262.500
3304,ClayBrick,0,2.7216,Supported,0,0,0.000,225.000,262.500
3305,ClayBrick,0,2.7216,Supported,0,0,0.000,247.500,262.500
3306,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,262.500
3307,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,262.500
3308,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,262.500
3309,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,270.000
3310,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,270.000
3311,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,270.000
3312,ClayBrick,0,2.7216,Supported,0,0,0.000,78.750,270.000
3313,ClayBrick,0,2.7216,Supported,0,0,0.000,101.250,270.000
3314,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,270.000
3315,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,270.000
3316,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,270.000
3317,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,270.000
3318,ClayBrick,0,2.7216,Supported,0,0,0.000,213.750,270.000
3319,ClayBrick,0,2.7216,Supported,0,0,0.000,236.250,270.000
3320,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,270.000
3321,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,270.000
3322,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,270.000
3323,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,277.500
3324,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,277.500
3325,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,277.500
3326,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,277.500
3327,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,277.500
3328,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,277.500
3329,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,277.500
3330,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,277.500
3331,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,277.500
3332,StructuralConcrete,0,10.6333,Supported,0,0,0.000,67.500,277.500
3333,StructuralConcrete,0,10.6333,Supported,0,0,0.000,202.500,277.500
3334,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,285.000
3335,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,285.000
3336,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,285.000
3337,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,285.000
3338,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,285.000
3339,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,285.000
3340,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,285.000
3341,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,285.000
3342,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,285.000
3343,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,285.000
3344,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,292.500
3345,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,292.500
3346,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,292.500
3347,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,292.500
3348,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,292.500
3349,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,292.500
3350,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,292.500
3351,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,292.500
3352,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,292.500
3353,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,292.500
3354,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,292.500
3355,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,292.500
3356,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,292.500
3357,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,300.000
3358,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,300.000
3359,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,300.000
3360,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,300.000
3361,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,300.000
3362,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,300.000
3363,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,300.000
3364,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,300.000
3365,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,300.000
3366,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,300.000
3367,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,307.500
3368,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,307.500
3369,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,307.500
3370,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,307.500
3371,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,307.500
3372,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,307.500
3373,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,307.500
3374,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,307.500
3375,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,307.500
3376,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,307.500
3377,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,307.500
3378,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,307.500
3379,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,307.500
3380,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,315.000
3381,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,315.000
3382,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,315.000
3383,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,315.000
3384,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,315.000
3385,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,315.000
3386,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,315.000
3387,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,315.000
3388,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,315.000
3389,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,315.000
3390,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,322.500
3391,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,322.500
3392,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,322.500
3393,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,322.500
3394,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,322.500
3395,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,322.500
3396,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,322.500
3397,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,322.500
3398,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,322.500
3399,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,322.500
3400,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,322.500
3401,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,322.500
3402,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,322.500
3403,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,330.000
3404,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,330.000
3405,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,330.000
3406,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,330.000
3407,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,330.000
3408,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,330.000
3409,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,330.000
3410,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,330.000
3411,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,330.000
3412,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,330.000
3413,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,337.500
3414,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,337.500
3415,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,337.500
3416,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,337.500
3417,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,337.500
3418,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,337.500
3419,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,337.500
3420,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,337.500
3421,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,337.500
3422,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,337.500
3423,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,337.500
3424,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,337.500
3425,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,337.500
3426,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,345.000
3427,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,345.000
3428,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,345.000
3429,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,345.000
3430,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,345.000
3431,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,345.000
3432,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,345.000
3433,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,345.000
3434,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,345.000
3435,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,345.000
3436,ClayBrick,0,1.2975,Supported,0,0,0.000,11.250,352.500
3437,ClayBrick,0,2.7216,Supported,0,0,0.000,22.500,352.500
3438,ClayBrick,0,2.7216,Supported,0,0,0.000,45.000,352.500
3439,ClayBrick,0,1.2975,Supported,0,0,0.000,67.500,352.500
3440,ClayBrick,0,1.2975,Supported,0,0,0.000,123.750,352.500
3441,ClayBrick,0,2.7216,Supported,0,0,0.000,135.000,352.500
3442,ClayBrick,0,2.7216,Supported,0,0,0.000,157.500,352.500
3443,ClayBrick,0,2.7216,Supported,0,0,0.000,180.000,352.500
3444,ClayBrick,0,1.2975,Supported,0,0,0.000,202.500,352.500
3445,ClayBrick,0,1.2975,Supported,0,0,0.000,258.750,352.500
3446,ClayBrick,0,2.7216,Supported,0,0,0.000,270.000,352.500
3447,ClayBrick,0,2.7216,Supported,0,0,0.000,292.500,352.500
3448,ClayBrick,0,1.2975,Supported,0,0,0.000,315.000,352.500
3449,ClayBrick,0,2.7216,Supported,0,0,0.000,11.250,360.000
3450,ClayBrick,0,2.7216,Supported,0,0,0.000,33.750,360.000
3451,ClayBrick,0,2.7216,Supported,0,0,0.000,56.250,360.000
3452,ClayBrick,0,2.7216,Supported,0,0,0.000,123.750,360.000
3453,ClayBrick,0,2.7216,Supported,0,0,0.000,146.250,360.000
3454,ClayBrick,0,2.7216,Supported,0,0,0.000,168.750,360.000
3455,ClayBrick,0,2.7216,Supported,0,0,0.000,191.250,360.000
3456,ClayBrick,0,2.7216,Supported,0,0,0.000,258.750,360.000
3457,ClayBrick,0,2.7216,Supported,0,0,0.000,281.250,360.000
3458,ClayBrick,0,2.7216,Supported,0,0,0.000,303.750,360.000
