piece,released,removed,laidX,laidY,laidZ,finalX,finalY,finalZ,displacementCm,dropCm
1445,0,0,630.000,-5.000,465.000,630.000,-5.000,465.000,0.000,0.000
1446,0,0,0.000,326.250,-0.000,0.000,326.250,-0.000,0.000,0.000
1447,0,0,45.000,326.250,-0.000,45.000,326.250,-0.000,0.000,0.000
1448,0,0,90.000,326.250,-0.000,90.000,326.250,-0.000,0.000,0.000
1449,0,0,135.000,326.250,-0.000,135.000,326.250,-0.000,0.000,0.000
1450,0,0,180.000,326.250,-0.000,180.000,326.250,-0.000,0.000,0.000
1451,0,0,225.000,326.250,-0.000,225.000,326.250,-0.000,0.000,0.000
1452,0,0,270.000,326.250,-0.000,270.000,326.250,-0.000,0.000,0.000
1453,0,0,315.000,326.250,-0.000,315.000,326.250,-0.000,0.000,0.000
1454,0,0,360.000,326.250,-0.000,360.000,326.250,-0.000,0.000,0.000
1455,0,0,405.000,326.250,-0.000,405.000,326.250,-0.000,0.000,0.000
1456,0,0,450.000,326.250,-0.000,450.000,326.250,-0.000,0.000,0.000
1457,0,0,495.000,326.250,-0.000,495.000,326.250,-0.000,0.000,0.000
1458,0,0,540.000,326.250,-0.000,540.000,326.250,-0.000,0.000,0.000
1459,0,0,585.000,326.250,-0.000,585.000,326.250,-0.000,0.000,0.000
1460,0,0,630.000,326.250,-0.000,630.000,326.250,-0.000,0.000,0.000
1461,0,0,0.000,326.250,15.000,0.000,326.250,15.000,0.000,0.000
1462,0,0,22.500,326.250,15.000,22.500,326.250,15.000,0.000,0.000
1463,0,0,45.000,326.250,15.000,45.000,326.250,15.000,0.000,0.000
1464,0,0,67.500,326.250,15.000,67.500,326.250,15.000,0.000,0.000
1465,0,0,90.000,326.250,15.000,90.000,326.250,15.000,0.000,0.000
1466,0,0,112.500,326.250,15.000,112.500,326.250,15.000,0.000,0.000
1467,0,0,135.000,326.250,15.000,135.000,326.250,15.000,0.000,0.000
1468,0,0,157.500,326.250,15.000,157.500,326.250,15.000,0.000,0.000
1469,0,0,180.000,326.250,15.000,180.000,326.250,15.000,0.000,0.000
1470,0,0,202.500,326.250,15.000,202.500,326.250,15.000,0.000,0.000
1471,0,0,225.000,326.250,15.000,225.000,326.250,15.000,0.000,0.000
1472,0,0,247.500,326.250,15.000,247.500,326.250,15.000,0.000,0.000
1473,0,0,270.000,326.250,15.000,270.000,326.250,15.000,0.000,0.000
1474,0,0,292.500,326.250,15.000,292.500,326.250,15.000,0.000,0.000
1475,0,0,315.000,326.250,15.000,315.000,326.250,15.000,0.000,0.000
1476,0,0,337.500,326.250,15.000,337.500,326.250,15.000,0.000,0.000
1477,0,0,360.000,326.250,15.000,360.000,326.250,15.000,0.000,0.000
1478,0,0,382.500,326.250,15.000,382.500,326.250,15.000,0.000,0.000
1479,0,0,405.000,326.250,15.000,405.000,326.250,15.000,0.000,0.000
1480,0,0,427.500,326.250,15.000,427.500,326.250,15.000,0.000,0.000
1481,0,0,450.000,326.250,15.000,450.000,326.250,15.000,0.000,0.000
1482,0,0,472.500,326.250,15.000,472.500,326.250,15.000,0.000,0.000
1483,0,0,495.000,326.250,15.000,495.000,326.250,15.000,0.000,0.000
1484,0,0,517.500,326.250,15.000,517.500,326.250,15.000,0.000,0.000
1485,0,0,540.000,326.250,15.000,540.000,326.250,15.000,0.000,0.000
1486,0,0,562.500,326.250,15.000,562.500,326.250,15.000,0.000,0.000
1487,0,0,585.000,326.250,15.000,585.000,326.250,15.000,0.000,0.000
1488,0,0,607.500,326.250,15.000,607.500,326.250,15.000,0.000,0.000
1489,0,0,630.000,326.250,15.000,630.000,326.250,15.000,0.000,0.000
1490,0,0,0.000,326.250,22.500,0.000,326.250,22.500,0.000,0.000
1491,0,0,11.250,326.250,22.500,11.250,326.250,22.500,0.000,0.000
1492,0,0,33.750,326.250,22.500,33.750,326.250,22.500,0.000,0.000
1493,0,0,56.250,326.250,22.500,56.250,326.250,22.500,0.000,0.000
1494,0,0,78.750,326.250,22.500,78.750,326.250,22.500,0.000,0.000
1495,0,0,101.250,326.250,22.500,101.250,326.250,22.500,0.000,0.000
1496,0,0,123.750,326.250,22.500,123.750,326.250,22.500,0.000,0.000
1497,0,0,146.250,326.250,22.500,146.250,326.250,22.500,0.000,0.000
1498,0,0,168.750,326.250,22.500,168.750,326.250,22.500,0.000,0.000
1499,0,0,191.250,326.250,22.500,191.250,326.250,22.500,0.000,0.000
1500,0,0,213.750,326.250,22.500,213.750,326.250,22.500,0.000,0.000
1501,0,0,236.250,326.250,22.500,236.250,326.250,22.500,0.000,0.000
1502,0,0,258.750,326.250,22.500,258.750,326.250,22.500,0.000,0.000
1503,0,0,281.250,326.250,22.500,281.250,326.250,22.500,0.000,0.000
1504,0,0,303.750,326.250,22.500,303.750,326.250,22.500,0.000,0.000
1505,0,0,326.250,326.250,22.500,326.250,326.250,22.500,0.000,0.000
1506,0,0,348.750,326.250,22.500,348.750,326.250,22.500,0.000,0.000
1507,0,0,371.250,326.250,22.500,371.250,326.250,22.500,0.000,0.000
1508,0,0,393.750,326.250,22.500,393.750,326.250,22.500,0.000,0.000
1509,0,0,416.250,326.250,22.500,416.250,326.250,22.500,0.000,0.000
1510,0,0,438.750,326.250,22.500,438.750,326.250,22.500,0.000,0.000
1511,0,0,461.250,326.250,22.500,461.250,326.250,22.500,0.000,0.000
1512,0,0,483.750,326.250,22.500,483.750,326.250,22.500,0.000,0.000
1513,0,0,506.250,326.250,22.500,506.250,326.250,22.500,0.000,0.000
1514,0,0,528.750,326.250,22.500,528.750,326.250,22.500,0.000,0.000
1515,0,0,551.250,326.250,22.500,551.250,326.250,22.500,0.000,0.000
1516,0,0,573.750,326.250,22.500,573.750,326.250,22.500,0.000,0.000
1517,0,0,596.250,326.250,22.500,596.250,326.250,22.500,0.000,0.000
1518,0,0,618.750,326.250,22.500,618.750,326.250,22.500,0.000,0.000
1519,0,0,641.250,326.250,22.500,641.250,326.250,22.500,0.000,0.000
1520,0,0,0.000,326.250,30.000,0.000,326.250,30.000,0.000,0.000
1521,0,0,22.500,326.250,30.000,22.500,326.250,30.000,0.000,0.000
1522,0,0,45.000,326.250,30.000,45.000,326.250,30.000,0.000,0.000
1523,0,0,67.500,326.250,30.000,67.500,326.250,30.000,0.000,0.000
1524,0,0,90.000,326.250,30.000,90.000,326.250,30.000,0.000,0.000
1525,0,0,112.500,326.250,30.000,112.500,326.250,30.000,0.000,0.000
1526,0,0,135.000,326.250,30.000,135.000,326.250,30.000,0.000,0.000
1527,0,0,157.500,326.250,30.000,157.500,326.250,30.000,0.000,0.000
1528,0,0,180.000,326.250,30.000,180.000,326.250,30.000,0.000,0.000
1529,0,0,202.500,326.250,30.000,202.500,326.250,30.000,0.000,0.000
1530,0,0,225.000,326.250,30.000,225.000,326.250,30.000,0.000,0.000
1531,0,0,247.500,326.250,30.000,247.500,326.250,30.000,0.000,0.000
1532,0,0,270.000,326.250,30.000,270.000,326.250,30.000,0.000,0.000
1533,0,0,292.500,326.250,30.000,292.500,326.250,30.000,0.000,0.000
1534,0,0,315.000,326.250,30.000,315.000,326.250,30.000,0.000,0.000
1535,0,0,337.500,326.250,30.000,337.500,326.250,30.000,0.000,0.000
1536,0,0,360.000,326.250,30.000,360.000,326.250,30.000,0.000,0.000
1537,0,0,382.500,326.250,30.000,382.500,326.250,30.000,0.000,0.000
1538,0,0,405.000,326.250,30.000,405.000,326.250,30.000,0.000,0.000
1539,0,0,427.500,326.250,30.000,427.500,326.250,30.000,0.000,0.000
1540,0,0,450.000,326.250,30.000,450.000,326.250,30.000,0.000,0.000
1541,0,0,472.500,326.250,30.000,472.500,326.250,30.000,0.000,0.000
1542,0,0,495.000,326.250,30.000,495.000,326.250,30.000,0.000,0.000
1543,0,0,517.500,326.250,30.000,517.500,326.250,30.000,0.000,0.000
1544,0,0,540.000,326.250,30.000,540.000,326.250,30.000,0.000,0.000
1545,0,0,562.500,326.250,30.000,562.500,326.250,30.000,0.000,0.000
1546,0,0,585.000,326.250,30.000,585.000,326.250,30.000,0.000,0.000
1547,0,0,607.500,326.250,30.000,607.500,326.250,30.000,0.000,0.000
1548,0,0,630.000,326.250,30.000,630.000,326.250,30.000,0.000,0.000
1549,0,0,0.000,326.250,37.500,0.000,326.250,37.500,0.000,0.000
1550,0,0,11.250,326.250,37.500,11.250,326.250,37.500,0.000,0.000
1551,0,0,33.750,326.250,37.500,33.750,326.250,37.500,0.000,0.000
1552,0,0,56.250,326.250,37.500,56.250,326.250,37.500,0.000,0.000
1553,0,0,78.750,326.250,37.500,78.750,326.250,37.500,0.000,0.000
1554,0,0,101.250,326.250,37.500,101.250,326.250,37.500,0.000,0.000
1555,0,0,123.750,326.250,37.500,123.750,326.250,37.500,0.000,0.000
1556,0,0,146.250,326.250,37.500,146.250,326.250,37.500,0.000,0.000
1557,0,0,168.750,326.250,37.500,168.750,326.250,37.500,0.000,0.000
1558,0,0,191.250,326.250,37.500,191.250,326.250,37.500,0.000,0.000
1559,0,0,213.750,326.250,37.500,213.750,326.250,37.500,0.000,0.000
1560,0,0,236.250,326.250,37.500,236.250,326.250,37.500,0.000,0.000
1561,0,0,258.750,326.250,37.500,258.750,326.250,37.500,0.000,0.000
1562,0,0,281.250,326.250,37.500,281.250,326.250,37.500,0.000,0.000
1563,0,0,303.750,326.250,37.500,303.750,326.250,37.500,0.000,0.000
1564,0,0,326.250,326.250,37.500,326.250,326.250,37.500,0.000,0.000
1565,0,0,348.750,326.250,37.500,348.750,326.250,37.500,0.000,0.000
1566,0,0,371.250,326.250,37.500,371.250,326.250,37.500,0.000,0.000
1567,0,0,393.750,326.250,37.500,393.750,326.250,37.500,0.000,0.000
1568,0,0,416.250,326.250,37.500,416.250,326.250,37.500,0.000,0.000
1569,0,0,438.750,326.250,37.500,438.750,326.250,37.500,0.000,0.000
1570,0,0,461.250,326.250,37.500,461.250,326.250,37.500,0.000,0.000
1571,0,0,483.750,326.250,37.500,483.750,326.250,37.500,0.000,0.000
1572,0,0,506.250,326.250,37.500,506.250,326.250,37.500,0.000,0.000
1573,0,0,528.750,326.250,37.500,528.750,326.250,37.500,0.000,0.000
1574,0,0,551.250,326.250,37.500,551.250,326.250,37.500,0.000,0.000
1575,0,0,573.750,326.250,37.500,573.750,326.250,37.500,0.000,0.000
1576,0,0,596.250,326.250,37.500,596.250,326.250,37.500,0.000,0.000
1577,0,0,618.750,326.250,37.500,618.750,326.250,37.500,0.000,0.000
1578,0,0,641.250,326.250,37.500,641.250,326.250,37.500,0.000,0.000
1579,0,0,0.000,326.250,45.000,0.000,326.250,45.000,0.000,0.000
1580,0,0,22.500,326.250,45.000,22.500,326.250,45.000,0.000,0.000
1581,0,0,45.000,326.250,45.000,45.000,326.250,45.000,0.000,0.000
1582,0,0,67.500,326.250,45.000,67.500,326.250,45.000,0.000,0.000
1583,0,0,90.000,326.250,45.000,90.000,326.250,45.000,0.000,0.000
1584,0,0,112.500,326.250,45.000,112.500,326.250,45.000,0.000,0.000
1585,0,0,135.000,326.250,45.000,135.000,326.250,45.000,0.000,0.000
1586,0,0,157.500,326.250,45.000,157.500,326.250,45.000,0.000,0.000
1587,0,0,180.000,326.250,45.000,180.000,326.250,45.000,0.000,0.000
1588,0,0,202.500,326.250,45.000,202.500,326.250,45.000,0.000,0.000
1589,0,0,225.000,326.250,45.000,225.000,326.250,45.000,0.000,0.000
1590,0,0,247.500,326.250,45.000,247.500,326.250,45.000,0.000,0.000
1591,0,0,270.000,326.250,45.000,270.000,326.250,45.000,0.000,0.000
1592,0,0,292.500,326.250,45.000,292.500,326.250,45.000,0.000,0.000
1593,0,0,315.000,326.250,45.000,315.000,326.250,45.000,0.000,0.000
1594,0,0,337.500,326.250,45.000,337.500,326.250,45.000,0.000,0.000
1595,0,0,360.000,326.250,45.000,360.000,326.250,45.000,0.000,0.000
1596,0,0,382.500,326.250,45.000,382.500,326.250,45.000,0.000,0.000
1597,0,0,405.000,326.250,45.000,405.000,326.250,45.000,0.000,0.000
1598,0,0,427.500,326.250,45.000,427.500,326.250,45.000,0.000,0.000
1599,0,0,450.000,326.250,45.000,450.000,326.250,45.000,0.000,0.000
1600,0,0,472.500,326.250,45.000,472.500,326.250,45.000,0.000,0.000
1601,0,0,495.000,326.250,45.000,495.000,326.250,45.000,0.000,0.000
1602,0,0,517.500,326.250,45.000,517.500,326.250,45.000,0.000,0.000
1603,0,0,540.000,326.250,45.000,540.000,326.250,45.000,0.000,0.000
1604,0,0,562.500,326.250,45.000,562.500,326.250,45.000,0.000,0.000
1605,0,0,585.000,326.250,45.000,585.000,326.250,45.000,0.000,0.000
1606,0,0,607.500,326.250,45.000,607.500,326.250,45.000,0.000,0.000
1607,0,0,630.000,326.250,45.000,630.000,326.250,45.000,0.000,0.000
1608,0,0,0.000,326.250,52.500,0.000,326.250,52.500,0.000,0.000
1609,0,0,11.250,326.250,52.500,11.250,326.250,52.500,0.000,0.000
1610,0,0,33.750,326.250,52.500,33.750,326.250,52.500,0.000,0.000
1611,0,0,56.250,326.250,52.500,56.250,326.250,52.500,0.000,0.000
1612,0,0,135.000,326.250,52.500,135.000,326.250,52.500,0.000,0.000
1613,0,0,146.250,326.250,52.500,146.250,326.250,52.500,0.000,0.000
1614,0,0,168.750,326.250,52.500,168.750,326.250,52.500,0.000,0.000
1615,0,0,247.500,326.250,52.500,247.500,326.250,52.500,0.000,0.000
1616,0,0,258.750,326.250,52.500,258.750,326.250,52.500,0.000,0.000
1617,0,0,281.250,326.250,52.500,281.250,326.250,52.500,0.000,0.000
1618,0,0,360.000,326.250,52.500,360.000,326.250,52.500,0.000,0.000
1619,0,0,371.250,326.250,52.500,371.250,326.250,52.500,0.000,0.000
1620,0,0,393.750,326.250,52.500,393.750,326.250,52.500,0.000,0.000
1621,0,0,472.500,326.250,52.500,472.500,326.250,52.500,0.000,0.000
1622,0,0,483.750,326.250,52.500,483.750,326.250,52.500,0.000,0.000
1623,0,0,506.250,326.250,52.500,506.250,326.250,52.500,0.000,0.000
1624,0,0,585.000,326.250,52.500,585.000,326.250,52.500,0.000,0.000
1625,0,0,596.250,326.250,52.500,596.250,326.250,52.500,0.000,0.000
1626,0,0,618.750,326.250,52.500,618.750,326.250,52.500,0.000,0.000
1627,0,0,641.250,326.250,52.500,641.250,326.250,52.500,0.000,0.000
1628,0,0,67.500,326.250,52.500,67.500,326.250,52.500,0.000,0.000
1629,0,0,180.000,326.250,52.500,180.000,326.250,52.500,0.000,0.000
1630,0,0,292.500,326.250,52.500,292.500,326.250,52.500,0.000,0.000
1631,0,0,405.000,326.250,52.500,405.000,326.250,52.500,0.000,0.000
1632,0,0,517.500,326.250,52.500,517.500,326.250,52.500,0.000,0.000
1633,0,0,0.000,326.250,60.000,0.000,326.250,60.000,0.000,0.000
1634,0,0,22.500,326.250,60.000,22.500,326.250,60.000,0.000,0.000
1635,0,0,45.000,326.250,60.000,45.000,326.250,60.000,0.000,0.000
1636,0,0,67.500,326.250,60.000,67.500,326.250,60.000,0.000,0.000
1637,0,0,123.750,326.250,60.000,123.750,326.250,60.000,0.000,0.000
1638,0,0,135.000,326.250,60.000,135.000,326.250,60.000,0.000,0.000
1639,0,0,157.500,326.250,60.000,157.500,326.250,60.000,0.000,0.000
1640,0,0,180.000,326.250,60.000,180.000,326.250,60.000,0.000,0.000
1641,0,0,236.250,326.250,60.000,236.250,326.250,60.000,0.000,0.000
1642,0,0,247.500,326.250,60.000,247.500,326.250,60.000,0.000,0.000
1643,0,0,270.000,326.250,60.000,270.000,326.250,60.000,0.000,0.000
1644,0,0,292.500,326.250,60.000,292.500,326.250,60.000,0.000,0.000
1645,0,0,348.750,326.250,60.000,348.750,326.250,60.000,0.000,0.000
1646,0,0,360.000,326.250,60.000,360.000,326.250,60.000,0.000,0.000
1647,0,0,382.500,326.250,60.000,382.500,326.250,60.000,0.000,0.000
1648,0,0,405.000,326.250,60.000,405.000,326.250,60.000,0.000,0.000
1649,0,0,461.250,326.250,60.000,461.250,326.250,60.000,0.000,0.000
1650,0,0,472.500,326.250,60.000,472.500,326.250,60.000,0.000,0.000
1651,0,0,495.000,326.250,60.000,495.000,326.250,60.000,0.000,0.000
1652,0,0,517.500,326.250,60.000,517.500,326.250,60.000,0.000,0.000
1653,0,0,573.750,326.250,60.000,573.750,326.250,60.000,0.000,0.000
1654,0,0,585.000,326.250,60.000,585.000,326.250,60.000,0.000,0.000
1655,0,0,607.500,326.250,60.000,607.500,326.250,60.000,0.000,0.000
1656,0,0,630.000,326.250,60.000,630.000,326.250,60.000,0.000,0.000
1657,0,0,0.000,326.250,67.500,0.000,326.250,67.500,0.000,0.000
1658,0,0,11.250,326.250,67.500,11.250,326.250,67.500,0.000,0.000
1659,0,0,33.750,326.250,67.500,33.750,326.250,67.500,0.000,0.000
1660,0,0,56.250,326.250,67.500,56.250,326.250,67.500,0.000,0.000
1661,0,0,123.750,326.250,67.500,123.750,326.250,67.500,0.000,0.000
1662,0,0,146.250,326.250,67.500,146.250,326.250,67.500,0.000,0.000
1663,0,0,168.750,326.250,67.500,168.750,326.250,67.500,0.000,0.000
1664,0,0,236.250,326.250,67.500,236.250,326.250,67.500,0.000,0.000
1665,0,0,258.750,326.250,67.500,258.750,326.250,67.500,0.000,0.000
1666,0,0,281.250,326.250,67.500,281.250,326.250,67.500,0.000,0.000
1667,0,0,348.750,326.250,67.500,348.750,326.250,67.500,0.000,0.000
1668,0,0,371.250,326.250,67.500,371.250,326.250,67.500,0.000,0.000
1669,0,0,393.750,326.250,67.500,393.750,326.250,67.500,0.000,0.000
1670,0,0,461.250,326.250,67.500,461.250,326.250,67.500,0.000,0.000
1671,0,0,483.750,326.250,67.500,483.750,326.250,67.500,0.000,0.000
1672,0,0,506.250,326.250,67.500,506.250,326.250,67.500,0.000,0.000
1673,0,0,573.750,326.250,67.500,573.750,326.250,67.500,0.000,0.000
1674,0,0,596.250,326.250,67.500,596.250,326.250,67.500,0.000,0.000
1675,0,0,618.750,326.250,67.500,618.750,326.250,67.500,0.000,0.000
1676,0,0,641.250,326.250,67.500,641.250,326.250,67.500,0.000,0.000
1677,0,0,0.000,326.250,75.000,0.000,326.250,75.000,0.000,0.000
1678,0,0,22.500,326.250,75.000,22.500,326.250,75.000,0.000,0.000
1679,0,0,45.000,326.250,75.000,45.000,326.250,75.000,0.000,0.000
1680,0,0,67.500,326.250,75.000,67.500,326.250,75.000,0.000,0.000
1681,0,0,123.750,326.250,75.000,123.750,326.250,75.000,0.000,0.000
1682,0,0,135.000,326.250,75.000,135.000,326.250,75.000,0.000,0.000
1683,0,0,157.500,326.250,75.000,157.500,326.250,75.000,0.000,0.000
1684,0,0,180.000,326.250,75.000,180.000,326.250,75.000,0.000,0.000
1685,0,0,236.250,326.250,75.000,236.250,326.250,75.000,0.000,0.000
1686,0,0,247.500,326.250,75.000,247.500,326.250,75.000,0.000,0.000
1687,0,0,270.000,326.250,75.000,270.000,326.250,75.000,0.000,0.000
1688,0,0,292.500,326.250,75.000,292.500,326.250,75.000,0.000,0.000
1689,0,0,348.750,326.250,75.000,348.750,326.250,75.000,0.000,0.000
1690,0,0,360.000,326.250,75.000,360.000,326.250,75.000,0.000,0.000
1691,0,0,382.500,326.250,75.000,382.500,326.250,75.000,0.000,0.000
1692,0,0,405.000,326.250,75.000,405.000,326.250,75.000,0.000,0.000
1693,0,0,461.250,326.250,75.000,461.250,326.250,75.000,0.000,0.000
1694,0,0,472.500,326.250,75.000,472.500,326.250,75.000,0.000,0.000
1695,0,0,495.000,326.250,75.000,495.000,326.250,75.000,0.000,0.000
1696,0,0,517.500,326.250,75.000,517.500,326.250,75.000,0.000,0.000
1697,0,0,573.750,326.250,75.000,573.750,326.250,75.000,0.000,0.000
1698,0,0,585.000,326.250,75.000,585.000,326.250,75.000,0.000,0.000
1699,0,0,607.500,326.250,75.000,607.500,326.250,75.000,0.000,0.000
1700,0,0,630.000,326.250,75.000,630.000,326.250,75.000,0.000,0.000
1701,0,0,0.000,326.250,82.500,0.000,326.250,82.500,0.000,0.000
1702,0,0,11.250,326.250,82.500,11.250,326.250,82.500,0.000,0.000
1703,0,0,33.750,326.250,82.500,33.750,326.250,82.500,0.000,0.000
1704,0,0,56.250,326.250,82.500,56.250,326.250,82.500,0.000,0.000
1705,0,0,123.750,326.250,82.500,123.750,326.250,82.500,0.000,0.000
1706,0,0,146.250,326.250,82.500,146.250,326.250,82.500,0.000,0.000
1707,0,0,168.750,326.250,82.500,168.750,326.250,82.500,0.000,0.000
1708,0,0,236.250,326.250,82.500,236.250,326.250,82.500,0.000,0.000
1709,0,0,258.750,326.250,82.500,258.750,326.250,82.500,0.000,0.000
1710,0,0,281.250,326.250,82.500,281.250,326.250,82.500,0.000,0.000
1711,0,0,348.750,326.250,82.500,348.750,326.250,82.500,0.000,0.000
1712,0,0,371.250,326.250,82.500,371.250,326.250,82.500,0.000,0.000
1713,0,0,393.750,326.250,82.500,393.750,326.250,82.500,0.000,0.000
1714,0,0,461.250,326.250,82.500,461.250,326.250,82.500,0.000,0.000
1715,0,0,483.750,326.250,82.500,483.750,326.250,82.500,0.000,0.000
1716,0,0,506.250,326.250,82.500,506.250,326.250,82.500,0.000,0.000
1717,0,0,573.750,326.250,82.500,573.750,326.250,82.500,0.000,0.000
1718,0,0,596.250,326.250,82.500,596.250,326.250,82.500,0.000,0.000
1719,0,0,618.750,326.250,82.500,618.750,326.250,82.500,0.000,0.000
1720,0,0,641.250,326.250,82.500,641.250,326.250,82.500,0.000,0.000
1721,0,0,0.000,326.250,90.000,0.000,326.250,90.000,0.000,0.000
1722,0,0,22.500,326.250,90.000,22.500,326.250,90.000,0.000,0.000
1723,0,0,45.000,326.250,90.000,45.000,326.250,90.000,0.000,0.000
1724,0,0,67.500,326.250,90.000,67.500,326.250,90.000,0.000,0.000
1725,0,0,123.750,326.250,90.000,123.750,326.250,90.000,0.000,0.000
1726,0,0,135.000,326.250,90.000,135.000,326.250,90.000,0.000,0.000
1727,0,0,157.500,326.250,90.000,157.500,326.250,90.000,0.000,0.000
1728,0,0,180.000,326.250,90.000,180.000,326.250,90.000,0.000,0.000
1729,0,0,236.250,326.250,90.000,236.250,326.250,90.000,0.000,0.000
1730,0,0,247.500,326.250,90.000,247.500,326.250,90.000,0.000,0.000
1731,0,0,270.000,326.250,90.000,270.000,326.250,90.000,0.000,0.000
1732,0,0,292.500,326.250,90.000,292.500,326.250,90.000,0.000,0.000
1733,0,0,348.750,326.250,90.000,348.750,326.250,90.000,0.000,0.000
1734,0,0,360.000,326.250,90.000,360.000,326.250,90.000,0.000,0.000
1735,0,0,382.500,326.250,90.000,382.500,326.250,90.000,0.000,0.000
1736,0,0,405.000,326.250,90.000,405.000,326.250,90.000,0.000,0.000
1737,0,0,461.250,326.250,90.000,461.250,326.250,90.000,0.000,0.000
1738,0,0,472.500,326.250,90.000,472.500,326.250,90.000,0.000,0.000
1739,0,0,495.000,326.250,90.000,495.000,326.250,90.000,0.000,0.000
1740,0,0,517.500,326.250,90.000,517.500,326.250,90.000,0.000,0.000
1741,0,0,573.750,326.250,90.000,573.750,326.250,90.000,0.000,0.000
1742,0,0,585.000,326.250,90.000,585.000,326.250,90.000,0.000,0.000
1743,0,0,607.500,326.250,90.000,607.500,326.250,90.000,0.000,0.000
1744,0,0,630.000,326.250,90.000,630.000,326.250,90.000,0.000,0.000
1745,0,0,0.000,326.250,97.500,0.000,326.250,97.500,0.000,0.000
1746,0,0,11.250,326.250,97.500,11.250,326.250,97.500,0.000,0.000
1747,0,0,33.750,326.250,97.500,33.750,326.250,97.500,0.000,0.000
1748,0,0,56.250,326.250,97.500,56.250,326.250,97.500,0.000,0.000
1749,0,0,123.750,326.250,97.500,123.750,326.250,97.500,0.000,0.000
1750,0,0,146.250,326.250,97.500,146.250,326.250,97.500,0.000,0.000
1751,0,0,168.750,326.250,97.500,168.750,326.250,97.500,0.000,0.000
1752,0,0,236.250,326.250,97.500,236.250,326.250,97.500,0.000,0.000
1753,0,0,258.750,326.250,97.500,258.750,326.250,97.500,0.000,0.000
1754,0,0,281.250,326.250,97.500,281.250,326.250,97.500,0.000,0.000
1755,0,0,348.750,326.250,97.500,348.750,326.250,97.500,0.000,0.000
1756,0,0,371.250,326.250,97.500,371.250,326.250,97.500,0.000,0.000
1757,0,0,393.750,326.250,97.500,393.750,326.250,97.500,0.000,0.000
1758,0,0,461.250,326.250,97.500,461.250,326.250,97.500,0.000,0.000
1759,0,0,483.750,326.250,97.500,483.750,326.250,97.500,0.000,0.000
1760,0,0,506.250,326.250,97.500,506.250,326.250,97.500,0.000,0.000
1761,0,0,573.750,326.250,97.500,573.750,326.250,97.500,0.000,0.000
1762,0,0,596.250,326.250,97.500,596.250,326.250,97.500,0.000,0.000
1763,0,0,618.750,326.250,97.500,618.750,326.250,97.500,0.000,0.000
1764,0,0,641.250,326.250,97.500,641.250,326.250,97.500,0.000,0.000
1765,0,0,0.000,326.250,105.000,0.000,326.250,105.000,0.000,0.000
1766,0,0,22.500,326.250,105.000,22.500,326.250,105.000,0.000,0.000
1767,0,0,45.000,326.250,105.000,45.000,326.250,105.000,0.000,0.000
1768,0,0,67.500,326.250,105.000,67.500,326.250,105.000,0.000,0.000
1769,0,0,123.750,326.250,105.000,123.750,326.250,105.000,0.000,0.000
1770,0,0,135.000,326.250,105.000,135.000,326.250,105.000,0.000,0.000
1771,0,0,157.500,326.250,105.000,157.500,326.250,105.000,0.000,0.000
1772,0,0,180.000,326.250,105.000,180.000,326.250,105.000,0.000,0.000
1773,0,0,236.250,326.250,105.000,236.250,326.250,105.000,0.000,0.000
1774,0,0,247.500,326.250,105.000,247.500,326.250,105.000,0.000,0.000
